Agency_ID,Agency_Name,Laboratory_Name,Laboratory_ID,Facility_RD_Asset,Address,ZIP_Code,City,State,Country,Description,Type,Link,POC_Email,POC_Phone
,DOE,Pacific Northwest National Laboratory,,"Radiological Calibration and Standards Facility

",902 Battelle Blvd,99354,Richland,WA,US,"PNNL maintains a state-of-the-art Radiological Calibration and Standards Laboratory on the Hanford Site at Richland, Washington. Laboratory staff provide expertise and experience in health physics, radiation measurements, and dosimetry and calibrations. PNNL's offers technical expertise for the design, development, and calibration of radiation-measuring devices. Organic and inorganic samples can be irradiated for research purposes. The laboratory is accredited by the National Voluntary Laboratory Accreditation Program (NVLAP) as a Calibration Laboratory for Ionizing Radiation (NVLAP Lab Code 105020).",Shared R&D Facility,,Paul.Bredt@pnnl.gov,(509) 375-3699
,DOE,Pacific Northwest National Laboratory,,"Bioproducts, Sciences, and Engineering Laboratory (BSEL)",902 Battelle Blvd,99354,Richland,WA,US,"PNNL's biomass program is housed in the Bioproducts, Sciences, and Engineering Laboratory (BSEL) on the campus of the Washington State University Tri-Cities in Richland, Washington. BSEL includes high-pressure catalytic reactor rooms for hydrogenation and other chemical processing; bioprocessing laboratories for developing and engineering fungal fermentations supporting wet chemical laboratories for synthesis and preparation of catalysts and feedstocks; and the Combinatorial Catalysis Research Laboratory, which houses our state-of-the-art, rapid-throughput catalyst discovery instrumentation. BSEL also has a 2,500-square-foot high-bay facility for integration and scale-up of the various processing steps in biofuels and bioproducts manufacture.",Shared R&D Facility,http://www.Pacific Northwest National Laboratory.gov/biobased/bsel.stm,Rich.Orth@pnnl.gov,(509) 375-6709
,DOE,Pacific Northwest National Laboratory,,Physical Sciences Laboratory (PSL),902 Battelle Blvd,99354,Richland,WA,US,"PNNL's Physical Sciences Laboratory (PSL) houses 22 research laboratories for conducting a wide-range of research including catalyst formulation, chemical analysis, laboratory-scale reaction engineering, biochemical process development and environmental characterization and risk assessment.
",Shared R&D Facility,,Jun.Liu@pnnl.gov,(509) 375-4443
,DOE,Pacific Northwest National Laboratory,,Radiochemical Processing Laboratory (RPL),902 Battelle Blvd,99354,Richland,WA,US,"The Radiochemical Processing Laboratory (RPL) is a scientific facility funded by DOE to create and implement innovative processes for environmental clean-up and the beneficial use of radioactive materials. Capabilities within the RPL include applied nuclear science and technology that further innovative radiological material processes and solutions for environmental, nuclear energy and national security initiatives. This includes technologies to advance the cleanup of radiological and hazardous wastes; processing and disposal of nuclear fuels; and the production and delivery of medical isotopes. Located in the Hanford 300 Area, the RPL is a Department of Energy Hazard Category II Non-Reactor Nuclear Facility operated by Battelle.
",Shared R&D Facility,http://rpl.Pacific Northwest National Laboratory.gov/,Paul.Bredt@pnnl.gov,(509) 375-3699
,DOE,Pacific Northwest National Laboratory,,Applied Process Engineering Laboratory (APEL),902 Battelle Blvd,99354,Richland,WA,US,"The Applied Process Engineering Laboratory (APEL) is an eastern Washington technology business startup facility, sponsored in part by PNNL. APEL provides engineering- and manufacturing-scale space and chemical, biological, and electronic laboratories and equipment for developing, validating, and commercializing new products. Users of this facility include new business startups, companies developing new products, entrepreneurs, university and national laboratory research staff, and vendors demonstrating new technologies are all housed in the various spaces. There is opportunity for collaboration and cross fertilization, as well as security and access protection to protect proprietary material. PNNL scientists, engineers, and other professional staff are available to APEL occupants for consulting, collaboration, or professional support.",Shared R&D Facility,http://www.apel.org/,Paul.Bredt@pnnl.gov,(509) 375-3699
,DOE,Pacific Northwest National Laboratory,,Institute for Integrated Catalysis (IIC),902 Battelle Blvd,99354,Richland,WA,US,"The Institute for Integrated Catalysis (IIC) at PNNL facilitates collaborative research and development and consists of an extensive portfolio of leading-edge experimental and computational resources for catalysis research. Leading-edge programs areas include biomass conversions, exhaust emissions, microchannel technologies, solid oxide fuel cells, and computational chemistry. The IIC makes use of a number of facilities at PNNL including EMSL (Chemical Engineering Laboratory), PDL-E, APEL (the engine emission testing), and PSL (Combinatorial Catalyst Lab). Alongside experimental efforts is computational chemistry; a core-competency of the IIC with remote and onsite access to the high-performance supercomputer and associated integrated software for a variety of applications such as modeling of chemistry on porous sites, molecular thermodynamics, kinetics, and prediction of excited states. 

",Shared R&D Facility,http://iic.pnnl.gov/,Johannes.Lercher@pnnl.gov,(509) 375-2725
,DOE,Pacific Northwest National Laboratory,,Northwest Institute for Advanced Computing (NIAC),902 Battelle Blvd,99354,Richland,WA,US,"Founded jointly by PNNL and the University of Washington in 2013, the Northwest Institute for Advanced Computing (NIAC) is both a physical and ""virtual"" collaborative center designed to maximize the impact of computing on transformative discoveries that fuel scientific and societal progress. NIAC seeks to advance the use of computing in discovery and a broad range of application areas with a primary focus on: Advanced and Future Computing Systems, Scalable Modeling, Simulation and Design, and Data-driven Science and Discovery. NIAC serves as a center of excellence and collaboration where research partners from diverse academic and industry organizations throughout the Pacific Northwest region and the world bring their collective expertise with advanced computing system technologies, data analysis techniques, and domain science to bear on some of society's biggest problems. ",Shared R&D Facility,http://www.niac-uw.org/,thom.dunning@pnnl.gov,(206) 616-1439
,DOE,Pacific Northwest National Laboratory,,Joint Global Change Research Institute (JGCRI),902 Battelle Blvd,99354,Richland,WA,US,"The Joint Global Change Research Institute (JGCRI) is dedicated to understanding the problems of global climate change and their potential solutions. The Institute staff are internationally recognized for their expertise in understanding the interactions between climate, energy production and use, economic activity and the environment. Collecting the expertise of domestic and international collaborators encourages research at the Institute that develops global and equitable solutions to the climate change problem. The Institute focuses on understanding both the causes and effects of climate change, with particular emphasis on the following areas: Integrated assessment modeling, for examining the complex interactions between our physical environment and human activities and understanding the economic effects of climate change; technology strategies for limiting the scope of climate change, as exemplified in the Global Technology Strategy Project; natural resource modeling and assessment for understanding the effects of environmental change on water and land use; vulnerability and adaptation studies for examining the regional impacts of climate change and strategies for adapting to these changes; and local and global environmental mitigation measures for developing and testing practical policies for dealing with this issue, particularly as they relate to transitional and emerging economies.",Shared R&D Facility,"http://www.pnnl.gov/atmospheric/facilities/jgcri.stm

http://www.globalchange.umd.edu/",Ghassem.Asrar@pnnl.gov,(301) 405-5077
,DOE,Pacific Northwest National Laboratory,,Atmospheric Measurements Laboratory (AML),902 Battelle Blvd,99354,Richland,WA,US,"The Atmospheric Measurements Laboratory (AML) is one of the nation's leading research facilities for understanding aerosols, clouds, and their interactions. The AML is furnished with multiple aerosol chamber research facilities and staging areas for ancillary and aircraft instrumentation and radiometric tools. Instruments ranging from radar profilers, radiometers, and gas and aerosol systems can be calibrated and tested prior to field deployment. Scientists at PNNL, other national laboratories and universities can use the facility and instruments for studies involving climate, aerosol chemistry, and dispersion and diffusion. Users can collaborate with PNNL researchers, nationally and internationally recognized experts in their fields, and known for integrating measurements, modeling and laboratory research to generate new insights.",Shared R&D Facility,http://www.pnnl.gov/atmospheric/facilities/atmos_measurement_lab.stm,beat.schmid@pnnl.gov,(509) 375-2996
,DOE,Pacific Northwest National Laboratory,,Computational Science Facility (CSF),902 Battelle Blvd,99354,Richland,WA,US,"PNNL Institutional Computing (PIC) is focused on meeting DOE's mission needs and is part of PNNL's overarching research computing strategy. PIC supports large-scale general-purpose clusters with high-speed interconnects and special-purpose testbeds. Mass storage and archival systems&#8212;4 PB parallel file storage and Aurora archive tape systems&#8212;are fully integrated with PIC to facilitate easy access and sharing of data. PIC also manages server instances to host persistent services, such as databases, web servers, and application frameworks. PIC offers a generous platform for researchers, including leading-edge computational capabilities and infrastructure, as well as relative subject matter expertise composed of members of PNNL's various computational groups. Capabilities include: high-performance computing, Windows HPC (on campus), high-speed data transfers, experimental architectures: high-performance graphics processing units (GPUs); Many Integrated Core (MIC) testbeds, storage (including tape archive) up to 7 PB, dedicated Analytics/ Hadoop cluster, compilers, large (2 TB) shared memory system, and virtual machines. PIC's Olympus supercomputer, a world-class cluster, currently features: a 20,000-core HPC supercluster composed of regular nodes, fat nodes (nodes with extra memory), and 32 high-performance GPU nodes; 692 dual-socket nodes with 16 cores per socket AMD Interlagos processors, running at 2.1 GHz with 64 GB of 1600 MHz memory per node (2 GB/socket); a QDR Infiniband network (40 GB/s) for internal communications; and frequency switching for saving power (more than 15%) on idle nodes.",Shared R&D Facility,http://pic.pnnl.gov/,tim.carlson@pnnl.gov ,(509) 371-6435
,DOE,Pacific Northwest National Laboratory,,Atmospheric Radiation Measurement (ARM) Climate Research Facilitly,902 Battelle Blvd,99354,Richland,WA,US,"The ARM Climate Research Facility, a DOE scientific user facility, provides the climate research community with strategically located in situ and remote sensing observatories designed to improve the understanding and representation, in climate and earth system models, of clouds and aerosols as well as their interactions and coupling with the Earth's surface. The ARM Climate Research Facility enables the study of global climate change by the national and international research community. It consists of a network of highly instrumented ground stations; mobile and aerial facilities; and a data archive. ARM collaborates extensively with other laboratories, agencies, universities, and private firms in gathering and sharing data. Some of ARM's collaborators include DOE laboratories, NOAA, NASA, the Climate Change Prediction program, and many U.S. and international universities.",Shared R&D Facility,http://www.arm.gov,jim.mather@pnnl.gov ,(509) 375-4533
,DOE,Princeton Plasma Physics Laboratory,,National Spherical Torus Experiment (NSTX),100 Stellarator Rd.,8540,Plainsboro Township,NJ,US,"NSTX is an innovative magnetic fusion device that was constructed by the Princeton Plasma Physics Laboratory in collaboration with the Oak Ridge National Laboratory, Columbia University, and the University of Washington at Seattle. It is one of the world's two largest embodiments of the spherical torus confinement concept. Like DIII-D and Alcator C-Mod, NSTX is also operated as a DOE national scientific user facility. NSTX has a unique, nearly spherical plasma shape that provides a test of the theory of toroidal magnetic confinement as the spherical limit is approached. Plasmas in spherical torii have been predicted to be stable even when high ratios of plasma-to-magnetic pressure and self-driven current fraction exist simultaneously in the presence of a nearby conducting wall bounding the plasma. If these predictions are verified, it would indicate that spherical torii use applied magnetic fields more efficiently than most other magnetic confinement systems and could, therefore, be expected to lead to more cost-effective fusion power systems in the long term. DOE's Office of Science, Fusion Energy Sciences program is the major contributor to the operation of this facility.",User Facility,http://nstx.pppl.gov/,,(609) 243-2000
,DOE,"Global Network-ARM station, US",,Atmospheric Radiation Measurement Climate Research Facility (ARM) - North Slope of Alaska,"354 NARL Street, Box 955",99723,Barrow,AK,US,"The North Slope of Alaska (NSA) site is providing data about cloud and radiative processes at high latitudes. Centered at Barrow and extending to the south (to the vicinity of Atqasuk), west (to the vicinity of Wainwright), and east (towards Oliktok), the NSA site has become a focal point for atmospheric and ecological research activity on the North Slope. The principal instrumented facility was installed near Barrow in 1997, followed by a smaller remote site in Atqasuk in 1999, which operated through 2010.

High latitude data are being used to refine models and parameterizations as they relate to the Arctic and are receiving increasing attention as the interactions of the atmosphere-ocean climate system become better understood. In addition, other compelling scientific reasons to study climatic change at high latitudes are listed below:

Ice (including snow) is the predominant form of condensed water most of the year, both in the air and on the surface. Ice and snow scatter, transmit, and absorb sunlight and radiant heat much differently than water
There is very little water vapor in the atmosphere, changing the impact of the atmosphere on the propagation of radiant energy, particularly radiant energy propagating upwards from the surface, and on the performance of some atmospheric remote sensing instruments.
The major &quot;pumps&quot; for the global ocean currents are at high latitudes, and there is good reason to believe that those pumps will be affected by climate-related changes in the atmosphere.
High latitude atmospheric processes over both land and sea must be characterized for incorporation into global climate models.",User Facility,http://www.arm.gov/sites/ena,wanda.ferrel@science.doe.gov,(301) 903-0043
,DOE,Los Alamos National Laboratory;Sandia National Laboratories,,Center for Integrated Nanotechnologies (CINT),1515 Eubank SE,87123,Albuquerque,NM,US,"The Center for Integrated Nanotechnologies (CINT) is a Department of Energy, Office of Science Nanoscale Science Research Center, operating as a national user facility devoted to establishing the scientific principles that govern the design, performance, and integration of nanoscale materials and structures. Through our Core Facility in Albuquerque and Gateway to Los Alamos Facility, CINT provides access to scientific expertise and advanced capabilities for researchers to create, characterize, understand and integrate nanostructured materials into the microscopic and macroscopic worlds. This comprehensive approach provides the greatest potential for nanostructured materials to inspire technological innovation with enduring beneficial impact in energy, environment, human health and security. ",User Facility,http://cint.lanl.gov/,ndshinn@sandia.gov,(505)844-5457
,DOE,Sandia National Laboratories,,Combustion Research Facility ,1515 Eubank,87123,Albuquerque,NM,US,"For more than 30 years The Combustion Research Facility (CRF) has served as a national and international leader in combustion science and technology. The need for a thorough and basic understating of combustion and combustion-related processes lies at the heart of the CRF research, which ranges from studying chemical reactions in a flame to developing an instrument for the remote detection of gas leaks. Users and partners have access to state-of-the-art facilities and an expert staff that brings with them enhanced knowledge and new approaches to combustion and combustion related research.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Advanced Power Sources Laboratory,1515 Eubank,87123,Albuquerque,NM,US,"The Advanced Power Sources Laboratory (APSL) at Sandia provides comprehensive capabilities in power source research, engineering, characterization, evaluation, and testing. Supporting APSL is a staff of more than 40 scientists, engineers, and technicians with backgrounds in chemistry, electrochemistry, metallurgy, chemical engineering, materials science, engineering, and physics.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,"Design, Evaluation, and Test Technology Facility",1515 Eubank,87123,Albuquerque,NM,US,"The mission of this facility, composed of numerous specialized facilities, is to simulate a wide range of environments for component and system testing. The environments can range from normal in-use environments to extreme accident conditions. In addition, a wide array of diagnostic equipment, such as nondestructive testing, photometric and optics, and electronic data acquisition, is maintained and developed to support testing and research activities. Tests as diverse as characterization of printed circuit board solder connection strength to full-scale impact testing of transport vehicles have been accommodated.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Distributed Energy Technology Laboratory,1515 Eubank,87123,Albuquerque,NM,US,"The Distributed Energy Technologies Laboratory (DETL) is an extension of the power electronics testing capabilities of the Photovoltaic System Evaluation Laboratory (PSEL). DETL is configured as a 480V, 3-phase microgrid with interconnections to the utility grid and to various distributed energy resources including photovoltaic inverters, microturbines, fuel cells, reciprocating engine-generators, and electrical energy storage systems. DETL provides expertise and test support to perform the following functions:
&#8226; Grid-connected performance evaluations (e.g., efficiency, distortion, power factor, response to abnormal grid conditions) 
&#8226; Off-grid (stand-alone) performance evaluations (e.g., transient response, compatibility with various load types, voltage and frequency regulations) 
&#8226; Specialized tests (e.g., radio-frequency emissions, ""non-islanding inverter,"" interactions of multiple sources on a common microgrid, surge tolerance) 
",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Engineering Sciences Experimental Facility,1515 Eubank,87123,Albuquerque,NM,US,"The ESEF complex also contains several independent laboratories for experiments and advanced diagnostics in the fields of thermodynamics, heat transfer, fluid mechanics, multiphase flows, aerosols, and material decomposition. Our experimental research activities are focused on both advanced diagnostics and fundamental experiments. We seek to improve our understanding of phenomena in areas of fluid flow, heat transfer, and aerodynamics. We develop state-of-the-art diagnostic techniques for application to benchmark experiments aimed at understanding the fundamental nature of complex systems. This understanding is used to develop and validate the theoretical and computer models necessary for system design and analysis.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Explosive Components Facility,1515 Eubank,87123,Albuquerque,NM,US,"The 98,000-square-foot Explosive Components Facility (ECF) is a state-of-the-art facility that provides a full-range of chemical, material, and performance analysis capabilities for energetic materials and explosive components:
&#8226; advanced design of energetic devices and subsystems 
&#8226; optical ordnance 
&#8226; energetic materials 
&#8226; testing of explosives and explosive components and subsystems 
&#8226; advanced explosives diagnostics 
&#8226; reliability analyses 
&#8226; failure modes evaluation 
&#8226; safety evaluation 
",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Explosive Technology Group ,1515 Eubank,87123,Albuquerque,NM,US,"The Explosive Technology Group (ETG) provides diverse technical expertise and an agile, integrated approach to solve complex challenges for all classes of energetic materials (EM) and explosive components. The Explosive Technology Group has a plethora of unique technical capabilities that enable an engineering science approach to component design and development, and probe the science underlying EM performance, safety, and reliability in normal and abnormal environments. 
Our customer and partner base includes the National Nuclear Security Administration,, other Department of Energy partners, and numerous Work-for-Other customers including Department of Defense , academia, and industry. Resources enable multiple key technologies:
&#8226; Extensive expertise in research, development, and application of energetic materials
&#8226; Conventional and advanced explosive component design, development, evaluation, and modeling 
&#8226; Unique combinations of physical/chemical characterization and testing of EM for advancing energetic material science and technologies
&#8226; Model development for design engineers and understanding the physics of EM in static and dynamic conditions
&#8226; Miniaturization of explosive components
&#8226; Aging and failure modes analysis
&#8226; Safety and reliability assessments
&#8226; Development of advanced EM detection technologies
&#8226; Quantitative analysis of EM performance in abnormal environments
&#8226; Ballistic testing and analysis
&#8226; Ability to integrate multiple technologies to address new areas of interest",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Geomechanics Laboratory ,1515 Eubank,87123,Albuquerque,NM,US,"The Geomechanics Laboratory allows its users to measure rock properties under a wide range of simulated service conditions up to very high pressures and complex load paths. The laboratories capabilities make it useful for research and development in underground construction, mining, oil and gas production/reservoir management, hydrocarbon and compressed air storage and much more.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Ion Beam Laboratory ,1515 Eubank,87123,Albuquerque,NM,US,"Sandia's Ion Beam Analysis (IBA) program is recognized as one of the best in the world. It has the ability to examine a wide spectrum of materials, from semiconductors to metals and ceramics. ",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Materials Science and Engineering Center,1515 Eubank,87123,Albuquerque,NM,US,"The Materials Science and Engineering (MSE) Center at Sandia provides knowledge of materials structure, properties, and performance and the processes to produce, transform, and analyze materials to ensure mission success for our customers and partners, both internal and external.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Mechanical Test and Evaluation Facility ,1515 Eubank,87123,Albuquerque,NM,US,"The Micromechanics & Materials Mechanics Test Facilities at Sandia, California, conduct experimental research and develop diagnostics to study the mechanical behavior of materials. Material systems of interest include metals, structural foams, ceramics, polymers, and composites. Our work for Department of Energy customers includes material characterization, fracture and failure mechanics, validation of massively parallel engineering mechanics computer codes, and mechanical testing of prototype hardware. The following research capabilities are available:
&#8226; multi-axial testing
&#8226; coupled thermal/mechanical testing from cryogenic to high temperature
&#8226; in-situ mechanical testing in microscopes
&#8226; high strain-rate testing
&#8226; nanoindentation and thin film evaluation
&#8226; high force testing
&#8226; friction/wear Testing
",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Microsystems and Engineering Science Applications,1515 Eubank,87123,Albuquerque,NM,US,"Sandia's primary mission is ensuring the U.S. nuclear arsenal is safe, secure, reliable, and can fully support the nation's deterrence policy. Employing only the most advanced and failsafe technologies to fulfill our responsibilities as stewards of the nuclear stockpile, Sandia is responsible for the development, design and maintenance of approximately 90 percent of the several thousand parts found in any given weapon system, including radiation-hardened microelectronics. 
In support of this mission, Sandia has a significant role in advancing the state-of-the-art in microsystems research and development and in introducing microsystems into the nuclear stockpile. Microsystems incorporate radiation-hardened microelectronics, and other advanced components such as micromachines, optoelectronics, and photonic systems. The MESA Complex is designed to integrate the numerous scientific disciplines necessary to produce functional, robust, integrated microsystems and represents the center of Sandia's investment in microsystems research, development, and prototyping activities. This suite of facilities encompasses approximately 400,000 square feet and includes cleanroom facilities, laboratories, and offices. 
",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,National Solar Thermal Test Facility ,1515 Eubank,87123,Albuquerque,NM,US,"The National Solar Thermal Test Facility (NSTTF) is the only test facility in the United States of its type. This unique facility provides experimental engineering data for the design, construction, and operation of unique components and systems in proposed solar thermal electrical plants; planned for large-scale power generation. At 200 feet tall, the NSTTF's distinct height advantage along with its heat capabilities, offers a unique and complete testing environment to government contractors and agencies, research institutes, universities and private companies",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Nuclear Energy Safety Technologies ,1515 Eubank,87123,Albuquerque,NM,US,"Sandia National Laboratories' Nuclear Energy and Fuel Cycle Programs provide a dynamic, multifaceted approach to systems-based research and development of nuclear energy and fuel cycle technologies. Sandia supports the safe, secure, reliable, and sustainable use of nuclear power worldwide through strengths in repository science, nonproliferation, safety and security, transportation, modeling, and system demonstrations. As a national leader, Sandia strives to enhance the nation's security and prosperity through sustainable, transformative approaches to the world's most difficult nuclear energy challenges.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Nuclear Facilities Resource Center ,1515 Eubank,87123,Albuquerque,NM,US,"The Nuclear Facilities Resource Center (NUFAC) represents an exceptional national resource in providing unique capabilities for developing and applying nuclear solutions to problems of national importance.
NUFAC's nuclear engineering technology resource is derived from a combination of unique facilities and highly qualified people in a synergistic structure. NUFAC supports a wide variety of programs including designing, operating, and experimenting with nuclear reactors; performing in core testing of reactor fuel and criticality experiments; radiation processing of semiconductor materials; testing of electronic piece parts and components; performing activation analyses; characterizing radioactive materials; and producing radioisotopes.
",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Photovoltaic Laboratories,1515 Eubank,87123,Albuquerque,NM,US,"The Photovoltaic System Evaluation Laboratory (PSEL) is a multi-user, multi-sponsor facility that conducts research in photovoltaic (PV) cells and modules and performs detailed analysis in PV systems design and characterization. PSEL accelerates the development and adoption of new and emerging photovoltaic technologies. The site location in Albuquerque, NM provides more than 300 days of sun per year, and offers partners premier testing conditions along with highly precise equipment and an experienced and knowledgeable staff.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Plasma Materials Test Facility,1515 Eubank,87123,Albuquerque,NM,US,"The Plasma Materials Test Facility (PMTF) at Sandia is a Department of Energy designated technology deployment center and Work for Others facility. The facility offers its users research capabilities in the modeling of plasma/material behavior and interaction, high heat flux testing and evaluation, materials characterization, and electron beam physical vapor disposition.
Some of the PMTF's unique testing capabilities are not accessible to users anywhere in the world except at Sandia. This facility welcomes private companies and universities to either visit or use the facility when no DOE experiments are under way, or to contract with Sandia directly through a Work for Others agreement to perform the testing.
",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Primary Standards Laboratory ,1515 Eubank,87123,Albuquerque,NM,US,"The Primary Standards Laboratory (PSL) develops and maintains primary standards traceable to national standards and calibrates and certifies customer reference standards. The PSL provides technical guidance, support, and consultation; develops precision measurement techniques; provides oversight, including technical surveys and measurement audits; and anticipates future measurement needs of the nuclear weapons complex and other Department of Energy programs.?The PSL also helps industry, universities, and government agencies establish or verify new capabilities and products and improve measurement technology.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Pulsed-Power and Systems Validation Facility,1515 Eubank,87123,Albuquerque,NM,US,"The Pulsed Power and System Validation Technology Deployment Center offers access to unique equipment to support specialized research, along with the expertise to address complex problems dealing with radiation effects.",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Radiation Detection Materials Characterization Laboratory ,1515 Eubank,87123,Albuquerque,NM,US,"This facility provides assistance to users from federal laboratories, U.S. industry and academia in the following areas: (1) testing and characterizing radiation detector materials and devices; and (2) determining the relationships between the physical properties of the detector materials and the device response. Systems of interest include scintillators and room-temperature semiconductors for detection arrays of X-rays, gamma rays, and neutrons. ",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Shock Thermodynamic Applied Research Facility ,1515 Eubank,87123,Albuquerque,NM,US,"The Shock Thermodynamic Applied Research Facility (STAR) facility, within Sandia's Solid Dynamic Physics Department, is one of a few institutions in the world with a major shock-physics program. This is the only experimental test facility in the world that can cover the full range of pressure (bars to multi-Mbar) for material property study utilizing gas/propellant launchers, ramp-loading pulsers, and ballistic applications. ",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,Sandia National Laboratories,,Weapon and Force Protection Center ,1515 Eubank,87123,Albuquerque,NM,US,"The Center for Security Systems is a fully integrated research-to-development-to-application center that provides systems and technologies that understand, identify, and solve the nation's security problems. The Center includes extensive development and testing facilities for all aspects of physical security, including the following:
&#8226; Sensors
&#8226; Video
&#8226; Image processing
&#8226; Alarm communications and display
&#8226; Entry control
&#8226; Contraband detection
&#8226; Insider protection technologies
&#8226; Barriers and activated delay
&#8226; Robotics
&#8226; Modeling and simulation
",Shared R&D Facility,http://www.sandia.gov/research/facilities/technology_deployment_centers/index.html,mamonso@sandia.gov,(505) 844-3289
,DOE,SLAC National Accelerator Laboratory,,Facility for Advanced Accelerator Experimental Tests (FACET),"2575 Sand Hill Road
",94025,Menlo Park,CA,US,FACET is a 23 GeV electron-beam driven plasma wakefield accelerator test facility located at SLAC National Accelerator Laboratory. It has been optimized for tests of plasma wakefield acceleration with high energy beams of electrons or positrons with short duration pulses. It is open to all users that need such beams with access based on peer review of annually solicited proposals.,User Facility,http://facet.slac.stanford.edu/,yakimenk@SLAC.Stanford.EDU,(650) 926-5122
,DOE,SLAC National Accelerator Laboratory,,Linac Coherent Light Source (LCLS),"2575 Sand Hill Road
",94025,Menlo Park,CA,US,"The LCLS at the SLAC National Accelerator Laboratory (SLAC) is the world's first hard x-ray free electron laser facility and became operational in June 2010. This is a milestone for x-ray user facilities that advances the state-of-the-art from storage-ring-based third generation synchrotron light sources to a fourth generation Linac-based light source. The LCLS provides laser-like radiation in the x-ray region of the spectrum that is 10 billion times greater in peak power and peak brightness than any existing coherent x-ray light source. The SLAC linac provides high-current, low-emittance 5&ndash;15 GeV electron bunches at a 120 Hz repetition rate. A newly constructed long undulator bunches the electrons, leading to self-amplification of the emitted x-ray radiation, constituting the x-ray FEL.",User Facility,http://www-ssrl.slac.stanford.edu/lcls/,knotts@slac.stanford.edu,(650) 926-3191
,DOE,SLAC National Accelerator Laboratory,,Stanford Synchrotron Radiation Light Source (SSRL),"2575 Sand Hill Road
",94025,Menlo Park,CA,US,"The SSRL at SLAC National Accelerator Laboratory was built in 1974 to take and use for synchrotron studies the intense x-ray beams from the SPEAR storage ring that was originally built for particle. The facility is used by researchers from industry, government laboratories, and universities. These include astronomers, biologists, chemical engineers, chemists, electrical engineers, environmental scientists, geologists, materials scientists, and physicists. A research program is conducted at SSRL with emphasis in both the x-ray and ultraviolet regions of the spectrum. SSRL scientists are experts in photoemission studies of high-temperature superconductors and in x-ray scattering. The SPEAR 3 upgrade at SSRL provided major improvements that increase the brightness of the ring for all experimental stations.",User Facility,http://www-ssrl.slac.stanford.edu/index.html,steph@slac.stanford.edu,(650) 926-2033
